gaze_unix_ts,norm_pos_x,norm_pos_y,draw_norm_x,draw_norm_y,is_drawing,time_diff_s
1769351407.211872,0.5244605681475472,0.4124863236038772,,,False,3.2627718448638916
1769351407.215842,0.5243061851052677,0.4128310592086227,,,False,3.2588019371032715
1769351407.223967,0.5264693428488338,0.4103511103877315,,,False,3.2506768703460693
1769351407.227876,0.526420088375316,0.4103755809642651,,,False,3.246767997741699
1769351407.231873,0.5267894969267004,0.410739192256221,,,False,3.2427709102630615
1769351407.23592,0.5261778550989488,0.4112366287796586,,,False,3.2387239933013916
1769351407.244677,0.5252264247221106,0.4112110844364872,,,False,3.229966878890991
1769351407.247868,0.5259771347045898,0.4113043891059027,,,False,3.226775884628296
1769351407.251879,0.5260473139145795,0.4116511592158565,,,False,3.2227649688720703
1769351407.255867,0.5260059693280388,0.4123052526403357,,,False,3.2187769412994385
1769351407.263851,0.5261706744923311,0.4122221770109954,,,False,3.2107930183410645
1769351407.267994,0.5262847227208755,0.4121624416775173,,,False,3.2066500186920166
1769351407.271859,0.5253444559433881,0.4126098067672165,,,False,3.202785015106201
1769351407.2758691,0.5253736832562614,0.4130919845015914,,,False,3.198774814605713
1769351407.283866,0.5249352735631606,0.4129609284577547,,,False,3.1907780170440674
1769351407.287844,0.524972635156968,0.4135502567997685,,,False,3.186800003051758
1769351407.291893,0.5249675301944509,0.4134892781575521,,,False,3.182750940322876
1769351407.295871,0.5244259553797105,0.4131069042064526,,,False,3.1787729263305664
1769351407.303854,0.524437848259421,0.413007496021412,,,False,3.170789957046509
1769351407.307858,0.5245465671314913,0.4118956954390914,,,False,3.166785955429077
1769351407.311853,0.5244384653428021,0.4119778668438947,,,False,3.1627910137176514
1769351407.315861,0.5239433400771197,0.4119561089409722,,,False,3.158782958984375
1769351407.324006,0.5238654192756204,0.4127613774052372,,,False,3.1506378650665283
1769351407.327848,0.5237849179436179,0.4131166246202257,,,False,3.1467959880828857
1769351407.33186,0.5233676012824563,0.4143425835503472,,,False,3.1427838802337646
1769351407.3358731,0.5234389585607192,0.4142688327365451,,,False,3.138770818710327
1769351407.343878,0.522978614358341,0.4138804682978877,,,False,3.130765914916992
1769351407.348262,0.5231732200173771,0.4138981571903934,,,False,3.1263818740844727
1769351407.351855,0.5231976228601792,0.4132490935149016,,,False,3.122788906097412
1769351407.355899,0.5235682094798368,0.4132177282262731,,,False,3.1187448501586914
1769351407.363915,0.523889934315401,0.4131774337203414,,,False,3.1107289791107178
1769351407.367868,0.5239943336038029,0.4130432694046585,,,False,3.106775999069214
1769351407.371888,0.5233026392319623,0.4130841290509259,,,False,3.1027560234069824
1769351407.3758621,0.5232626971076516,0.4129414311161747,,,False,3.0987818241119385
1769351407.3839,0.5235673680024988,0.4127808182327835,,,False,3.0907440185546875
1769351407.387855,0.5234152288997874,0.4127765231662326,,,False,3.0867888927459717
1769351407.391841,0.5234829397762523,0.4124518500434028,,,False,3.0828030109405518
1769351407.395899,0.5235412822050207,0.411751471625434,,,False,3.078744888305664
1769351407.403972,0.5236815284280216,0.4114557902018229,,,False,3.070672035217285
1769351407.407852,0.5236025978537167,0.4113930031105324,,,False,3.0667920112609863
1769351407.411871,0.5233874601476333,0.4089667991355613,,,False,3.0627729892730713
1769351407.415859,0.5236267202040729,0.4079064828378183,,,False,3.0587849617004395
1769351407.423945,0.5236088247860179,0.4069662023473669,,,False,3.05069899559021
1769351407.427834,0.5241988686954274,0.4070183082863137,,,False,3.0468099117279053
1769351407.431829,0.524442616631003,0.4071031358506944,,,False,3.0428149700164795
1769351407.436342,0.5243446686688591,0.4071478384512442,,,False,3.038301944732666
1769351407.4438381,0.5249204074635225,0.4062072753906249,,,False,3.030805826187134
1769351407.447836,0.5249251197366154,0.406272210015191,,,False,3.026808023452759
1769351407.451866,0.5263192232917336,0.4064931798864294,,,False,3.022778034210205
1769351407.455863,0.5261837454403148,0.4065833197699653,,,False,3.0187809467315674
1769351407.463913,0.5261431301341337,0.4067518446180556,,,False,3.0107309818267822
1769351407.467873,0.5254373550415039,0.4068319815176504,,,False,3.0067708492279053
1769351407.471856,0.5254116619334501,0.406789313422309,,,False,3.0027878284454346
1769351407.475848,0.5254615334903493,0.4069122314453125,,,False,2.998795986175537
1769351407.483853,0.5265752006979549,0.4069967199254919,,,False,2.990790843963623
1769351407.487844,0.5268421173095703,0.4070479216399016,,,False,2.986799955368042
1769351407.491855,0.5266897538129021,0.4073648523401331,,,False,2.9827890396118164
1769351407.495905,0.5269819708431468,0.408874116120515,,,False,2.978739023208618
1769351407.504351,0.5269323797786937,0.410367273401331,,,False,2.9702930450439453
1769351407.508113,0.5268618078792796,0.4103812323676215,,,False,2.9665310382843018
1769351407.511861,0.5269925173591165,0.4099461873372395,,,False,2.962782859802246
1769351407.515863,0.527373145608341,0.4097087153682002,,,False,2.9587810039520264
1769351407.5238621,0.527384926291073,0.4099855211046007,,,False,2.95078182220459
1769351407.52785,0.5273103713989258,0.409980547869647,,,False,2.946794033050537
1769351407.531866,0.5272763757144704,0.4100035490813078,,,False,2.9427778720855713
1769351407.5359771,0.5273816725786995,0.409610833062066,,,False,2.938666820526123
1769351407.544085,0.5274975159588982,0.4083134403935184,,,False,2.930558919906616
1769351407.547915,0.527985180125517,0.4083435058593749,,,False,2.9267289638519287
1769351407.551909,0.5279676773968864,0.4083247432002315,,,False,2.9227349758148193
1769351407.555886,0.5279146082261029,0.4081841927987558,,,False,2.918757915496826
1769351407.563849,0.5288156621596393,0.40790936505353,,,False,2.910794973373413
1769351407.567866,0.5285855461569393,0.4078556767216434,,,False,2.906777858734131
1769351407.571878,0.5283715304206399,0.4070588288483796,,,False,2.902765989303589
1769351407.575888,0.5280643911922679,0.4070265028211806,,,False,2.8987560272216797
1769351407.583884,0.5280879525577321,0.4074694598162616,,,False,2.8907599449157715
1769351407.58786,0.5279643675860237,0.4071339359989873,,,False,2.8867838382720947
1769351407.59188,0.5275661805096794,0.4068369547526042,,,False,2.8827638626098633
1769351407.596035,0.5275803173289579,0.4068942034686053,,,False,2.8786089420318604
1769351407.603894,0.5273519403794232,0.40665283203125,,,False,2.8707499504089355
1769351407.60786,0.5271922279806698,0.4063619543004919,,,False,2.866783857345581
1769351407.611884,0.5274160609525793,0.4064186943901909,,,False,2.862759828567505
1769351407.615882,0.5275453679701861,0.406471930609809,,,False,2.85876202583313
1769351407.623884,0.527366133297191,0.4068774753146701,,,False,2.850759983062744
1769351407.627861,0.5241171892951516,0.4068088107638888,,,False,2.846782922744751
1769351407.631856,0.5170743605669808,0.4062170523184317,,,False,2.842787981033325
1769351407.635848,0.5077302596148323,0.4059368557400173,,,False,2.8387959003448486
1769351407.644016,0.4930907417746151,0.4047214649341725,,,False,2.830627918243408
1769351407.647851,0.4853643529555377,0.4035772818106192,,,False,2.8267929553985596
1769351407.651904,0.4767067853142233,0.4017632943612558,,,False,2.822739839553833
1769351407.655922,0.4765841540168313,0.4013470119900173,,,False,2.8187220096588135
1769351407.663928,0.4737107333014993,0.3993340951425058,,,False,2.810715913772583
1769351407.667877,0.4734352336210363,0.3989916766131366,,,False,2.806766986846924
1769351407.671889,0.4729014003978056,0.3979619909215857,,,False,2.8027548789978027
1769351407.675845,0.4754668404074276,0.3975923326280381,,,False,2.7987990379333496
1769351407.683877,0.4776248370899874,0.3978495845088252,,,False,2.790766954421997
1769351407.687841,0.4765766929177677,0.3973176744249131,,,False,2.7868030071258545
1769351407.691927,0.4754323959350586,0.3973146226671007,,,False,2.782716989517212
1769351407.695889,0.4756589777329388,0.39628827130353,,,False,2.778754949569702
1769351407.703875,0.4723712135763729,0.3946764910662615,,,False,2.770768880844116
1769351407.707881,0.471922706155216,0.3948155721028645,,,False,2.7667629718780518
1769351407.711867,0.4715673783246208,0.3949821754738136,,,False,2.7627768516540527
1769351407.715837,0.4740938298842486,0.3950983683268229,,,False,2.7588069438934326
1769351407.724096,0.4736251270069795,0.3938890245225694,,,False,2.7505478858947754
1769351407.727869,0.4736344393561868,0.3942870528609664,,,False,2.746774911880493
1769351407.731893,0.4764293221866383,0.3943148012514468,,,False,2.742750883102417
1769351407.735889,0.4782682306626263,0.3946412828233506,,,False,2.738754987716675
1769351407.74389,0.4769650627585018,0.3945185343424479,,,False,2.7307538986206055
1769351407.747881,0.4769510381362017,0.3945533469871238,,,False,2.7267630100250244
1769351407.751862,0.4779527888578527,0.3947673091182002,,,False,2.7227818965911865
1769351407.759855,0.4784435384413775,0.3952168217411748,,,False,2.7147889137268066
1769351407.764106,0.4789419174194336,0.3954839070638021,,,False,2.710537910461426
1769351407.767853,0.4793720245361328,0.3957843921802662,,,False,2.7067909240722656
1769351407.771871,0.4798074049108168,0.3959530865704571,,,False,2.702772855758667
1769351407.779866,0.4815738902372472,0.3964488841869212,,,False,2.6947779655456543
1769351407.783946,0.4813552183263442,0.3966332329644098,,,False,2.6906979084014893
1769351407.78789,0.4813548256369198,0.3969846937391493,,,False,2.686753988265991
1769351407.791999,0.4809667923871208,0.3970646045826099,,,False,2.682644844055176
1769351407.799868,0.4825266669778263,0.3973142835828993,,,False,2.6747758388519287
1769351407.8047671,0.4825908436494715,0.3975506817853009,,,False,2.66987681388855
1769351407.807872,0.4826503641465131,0.3977700692635996,,,False,2.66677188873291
1769351407.811852,0.4819481232587029,0.397872472692419,,,False,2.6627919673919678
1769351407.8198621,0.4813880359425264,0.4003838998300058,,,False,2.6547818183898926
1769351407.824016,0.4794728335212259,0.4005644056532118,,,False,2.650627851486206
1769351407.827907,0.4720375397626091,0.4038851137514467,,,False,2.6467368602752686
1769351407.831841,0.4627044621635885,0.4093873765733506,,,False,2.6428029537200928
1769351407.839873,0.4575983496273265,0.4214648211443865,,,False,2.6347708702087402
1769351407.843861,0.4536734749289119,0.4237943861219618,,,False,2.6307828426361084
1769351407.847886,0.4530736137838924,0.4255839029947916,,,False,2.626757860183716
1769351407.851876,0.450834779178395,0.4277088306568287,,,False,2.622767925262451
1769351407.859913,0.4516381375929889,0.4337364479347512,,,False,2.6147308349609375
1769351407.863982,0.4523575165692498,0.4333936903211806,,,False,2.6106619834899902
1769351407.867883,0.4512535824495203,0.4328505904586227,,,False,2.6067609786987305
1769351407.871855,0.4521632755503935,0.4325462058738426,,,False,2.6027889251708984
1769351407.879852,0.4480892349691951,0.4336389047128183,,,False,2.594791889190674
1769351407.883943,0.4484795682570514,0.4335294370298033,,,False,2.59070086479187
1769351407.887845,0.448006601894603,0.4333386456524885,,,False,2.586798906326294
1769351407.891846,0.4490855441373937,0.433985279224537,,,False,2.5827980041503906
1769351407.8998861,0.449097801657284,0.4348829481336805,,,False,2.5747578144073486
1769351407.903971,0.4486246950486127,0.43440512197989,,,False,2.5706729888916016
1769351407.90789,0.4499656733344583,0.4352717646846065,,,False,2.56675386428833
1769351407.91185,0.4499227860394646,0.4342366536458333,,,False,2.5627939701080322
1769351407.919832,0.4520690300885369,0.4328004625108507,,,False,2.554811954498291
1769351407.923836,0.4524538096259622,0.4325482968930845,,,False,2.5508079528808594
1769351407.927901,0.4507527351379394,0.4322560628255208,,,False,2.5467429161071777
1769351407.931853,0.4513823565314798,0.4332797580295139,,,False,2.5427908897399902
1769351407.939914,0.4518061245188993,0.4320041797779225,,,False,2.5347299575805664
1769351407.94395,0.4520152596866383,0.4322444209346064,,,False,2.530694007873535
1769351407.947925,0.450374771566952,0.4314893369321469,,,False,2.526718854904175
1769351407.951868,0.4500265401952407,0.4314055266203703,,,False,2.522775888442993
1769351407.959845,0.4493320689481847,0.4322106820565683,,,False,2.514798879623413
1769351407.963867,0.4503201596877154,0.431871258770978,,,False,2.510776996612549
1769351407.967861,0.4505740614498363,0.4317724722403067,,,False,2.5067830085754395
1769351407.971873,0.4510672513176413,0.4314996224862558,,,False,2.5027709007263184
1769351407.97987,0.4493165577159208,0.4323718035662616,,,False,2.4947738647460938
1769351407.983879,0.4503365684958065,0.4331866794162327,,,False,2.490764856338501
1769351407.987859,0.4511852264404297,0.4325059678819444,,,False,2.4867849349975586
1769351407.991847,0.4512970587786506,0.4322922318070022,,,False,2.4827969074249268
1769351407.999871,0.4523591714746812,0.4318075674551505,,,False,2.4747729301452637
1769351408.0038831,0.4490664987003102,0.4326453314887153,,,False,2.4707608222961426
1769351408.008111,0.445707826053395,0.435433112250434,,,False,2.4665329456329346
1769351408.011906,0.4455757421605727,0.4366702609592013,,,False,2.462738037109375
1769351408.020089,0.4469139435712029,0.4397090770580151,,,False,2.454555034637451
1769351408.024517,0.4470750864814309,0.442379308629919,,,False,2.450126886367798
1769351408.027894,0.4469776714549345,0.4435303299515335,,,False,2.4467499256134033
1769351408.031853,0.4474868493921616,0.4435534441912615,,,False,2.442790985107422
1769351408.039856,0.4480129129746381,0.4415848908600983,,,False,2.4347879886627197
1769351408.04407,0.4480146800770479,0.4418399386935764,,,False,2.4305739402770996
1769351408.047942,0.4474488987642176,0.4424479731807003,,,False,2.4267020225524902
1769351408.051868,0.4480301632600672,0.4433979740849247,,,False,2.422775983810425
1769351408.059964,0.4467812425949994,0.4422457094545717,,,False,2.414680004119873
1769351408.06424,0.4475234817056095,0.4414831090856481,,,False,2.4104039669036865
1769351408.067849,0.4481491762049058,0.4411699083116319,,,False,2.406795024871826
1769351408.07183,0.4487616314607508,0.4408237598560475,,,False,2.4028139114379883
1769351408.079859,0.449335771448472,0.4397334911205151,,,False,2.394784927368164
1769351408.083861,0.4496483522302964,0.4417006881148727,,,False,2.3907828330993652
1769351408.087882,0.4499713953803567,0.4410902800383391,,,False,2.3867619037628174
1769351408.091884,0.4503302574157715,0.4405802408854167,,,False,2.3827600479125977
1769351408.099907,0.4509227696587057,0.4411885579427083,,,False,2.374737024307251
1769351408.103851,0.451240202959846,0.4406591344762731,,,False,2.370792865753174
1769351408.107861,0.4515107659732594,0.440206061469184,,,False,2.3667829036712646
1769351408.111835,0.4515212283414953,0.4398683336046006,,,False,2.3628089427948
1769351408.120406,0.4530846090877757,0.4407496134440104,,,False,2.3542380332946777
1769351408.123858,0.4538429204155417,0.4407237865306713,,,False,2.350785970687866
1769351408.127872,0.4550019713009105,0.4406615080656828,,,False,2.3467719554901123
1769351408.13193,0.4551423577701344,0.4402741043655961,,,False,2.3427138328552246
1769351408.139877,0.4559603298411649,0.4400441487630208,,,False,2.3347668647766113
1769351408.144029,0.4562409064349006,0.4397147284613715,,,False,2.3306150436401367
1769351408.148011,0.4566484619589412,0.4398735328956886,,,False,2.3266329765319824
1769351408.15193,0.4569496827967026,0.4397464893482349,,,False,2.322713851928711
1769351408.159869,0.4564755103167365,0.4399120754665798,,,False,2.314774990081787
